level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2558	827	-1	
2	1	1	0	0	0	289	18	2244	651	-1	
3	1	1	1	0	0	289	18	2242	242	-1	
4	1	1	1	1	0	289	18	2241	56	-1	
5	1	1	1	1	1	289	19	48	51	96.150604	the
5	1	1	1	1	2	354	19	103	36	96.949928	design
5	1	1	1	1	3	473	22	188	33	96.117271	temperature
5	1	1	1	1	4	677	18	123	29	96.944244	exceeds
5	1	1	1	1	5	818	18	47	29	93.259407	the
5	1	1	1	1	6	882	22	332	33	92.705711	pressure-temperature
5	1	1	1	1	7	1230	21	55	25	90.417084	rat-
5	1	1	1	1	8	1396	37	46	29	89.135849	8.2
5	1	1	1	1	9	1463	37	54	28	96.637207	For
5	1	1	1	1	10	1529	37	185	33	95.805183	normalized,
5	1	1	1	1	11	1728	37	176	28	96.469223	normalized
5	1	1	1	1	12	1917	36	56	29	96.956703	and
5	1	1	1	1	13	1985	37	153	37	96.646835	tempered,
5	1	1	1	1	14	2152	46	32	19	97.005180	or
5	1	1	1	1	15	2196	36	148	38	96.540894	quenched
5	1	1	1	1	16	2526	54	4	9	62.297596	:
4	1	1	1	2	0	289	60	2240	64	-1	
5	1	1	1	2	1	289	73	65	28	96.878746	ings
5	1	1	1	2	2	369	64	35	29	97.011581	of
5	1	1	1	2	3	416	64	84	29	96.255013	Class
5	1	1	1	2	4	515	65	66	33	96.854057	300,
5	1	1	1	2	5	596	60	100	64	96.479919	Group
5	1	1	1	2	6	714	64	67	51	67.295166	1.1,
5	1	1	1	2	7	1053	110	5	4	67.536514	.
5	1	1	1	2	8	1357	83	56	28	96.338898	and
5	1	1	1	2	9	1430	83	146	36	96.839661	tempered
5	1	1	1	2	10	1592	82	138	37	96.649940	forgings,
5	1	1	1	2	11	1749	82	47	29	96.725586	the
5	1	1	1	2	12	1813	83	106	28	96.888229	central
5	1	1	1	2	13	1937	82	61	29	96.844482	axis
5	1	1	1	2	14	2016	82	34	29	96.844482	of
5	1	1	1	2	15	2064	83	47	28	96.973618	the
5	1	1	1	2	16	2128	87	54	24	96.743965	test
5	1	1	1	2	17	2199	82	145	37	96.353989	specimen
5	1	1	1	2	18	2526	101	3	16	65.063248	i
4	1	1	1	3	0	328	109	2015	52	-1	
5	1	1	1	3	1	328	110	76	51	96.106628	6.1.3
5	1	1	1	3	2	426	110	121	36	96.553009	Flanges
5	1	1	1	3	3	559	110	34	28	96.739204	of
5	1	1	1	3	4	603	110	108	37	96.559952	special
5	1	1	1	3	5	722	110	102	36	96.719223	design
5	1	1	1	3	6	834	110	95	28	96.953697	where
5	1	1	1	3	7	940	109	48	29	96.418121	the
5	1	1	1	3	8	998	109	103	37	96.704834	design
5	1	1	1	3	9	1111	118	131	28	96.946472	pressure
5	1	1	1	3	10	1253	117	33	20	96.531029	or
5	1	1	1	3	11	1358	128	72	29	96.725708	shall
5	1	1	1	3	12	1446	128	36	29	97.006630	be
5	1	1	1	3	13	1498	128	85	29	96.184357	taken
5	1	1	1	3	14	1599	133	28	24	95.904312	at
5	1	1	1	3	15	1642	128	72	29	95.904312	least
5	1	1	1	3	16	1736	128	26	29	57.924942	4
5	1	1	1	3	17	1779	129	23	27	70.466476	7
5	1	1	1	3	18	1814	128	77	29	95.971199	from
5	1	1	1	3	19	1906	128	47	29	96.627632	the
5	1	1	1	3	20	1969	132	111	25	95.872314	nearest
5	1	1	1	3	21	2096	128	111	29	92.770493	surface
5	1	1	1	3	22	2223	128	120	29	91.327293	as-heat-
4	1	1	1	4	0	290	155	2240	53	-1	
5	1	1	1	4	1	290	156	102	36	96.345428	design
5	1	1	1	4	2	407	160	187	33	95.519341	temperature
5	1	1	1	4	3	609	164	47	20	96.540985	are
5	1	1	1	4	4	670	160	51	24	96.913269	not
5	1	1	1	4	5	732	155	117	34	96.843414	known,
5	1	1	1	4	6	1357	174	115	34	96.309479	treated,
5	1	1	1	4	7	1487	174	95	29	95.846779	where
5	1	1	1	4	8	1601	175	11	27	54.776871	7
5	1	1	1	4	9	1628	174	25	29	95.559044	is
5	1	1	1	4	10	1667	174	47	28	96.663544	the
5	1	1	1	4	11	1727	174	159	29	95.916824	maximum
5	1	1	1	4	12	1898	174	186	29	96.618507	heat-treated
5	1	1	1	4	13	2096	174	143	28	96.751373	thickness
5	1	1	1	4	14	2254	174	33	28	96.112679	of
5	1	1	1	4	15	2297	174	47	29	96.728294	the
5	1	1	1	4	16	2527	182	3	16	92.140312	i
4	1	1	1	5	0	1357	219	987	38	-1	
5	1	1	1	5	1	1357	219	181	38	96.614044	represented
5	1	1	1	5	2	1555	220	123	37	96.547997	forging.
5	1	1	1	5	3	1696	220	32	28	96.996918	In
5	1	1	1	5	4	1746	220	135	33	96.603836	addition,
5	1	1	1	5	5	1900	220	46	28	96.859512	for
5	1	1	1	5	6	1962	219	150	37	96.771622	quenched
5	1	1	1	5	7	2130	219	54	29	96.561310	and
5	1	1	1	5	8	2201	220	143	37	96.694038	tempered
3	1	1	2	0	0	1358	265	1172	40	-1	
4	1	1	2	1	0	1358	265	1172	40	-1	
5	1	1	2	1	1	1358	265	138	37	96.721405	forgings,
5	1	1	2	1	2	1509	265	48	29	93.302132	the
5	1	1	2	1	3	1569	265	159	37	87.835808	midlength
